evento_id,timestamp,sede,medico_id,tiempo_segundos,completada
1178,2025-11-04T11:26:00,Manta,MED-MAN-04,11.37,1
1179,2025-11-04T08:11:00,Manta,MED-MAN-08,8.7,1
1180,2025-11-04T16:31:00,Manta,MED-MAN-07,5.35,1
1181,2025-11-04T13:49:00,Manta,MED-MAN-12,3.71,1
1182,2025-11-04T13:46:00,Manta,MED-MAN-10,5.71,1
1183,2025-11-04T15:33:00,Manta,MED-MAN-12,8.4,1
1184,2025-11-04T07:33:00,Manta,MED-MAN-04,7.78,1
1185,2025-11-04T15:34:00,Manta,MED-MAN-12,7.55,1
1186,2025-11-04T07:35:00,Manta,MED-MAN-04,4.56,0
1187,2025-11-04T11:28:00,Manta,MED-MAN-08,10.79,1
1188,2025-11-04T09:27:00,Manta,MED-MAN-01,7.26,1
1189,2025-11-04T18:33:00,Manta,MED-MAN-02,7.88,1
1190,2025-11-04T18:32:00,Manta,MED-MAN-10,5.55,1
1191,2025-11-04T18:34:00,Manta,MED-MAN-03,7.52,1
1192,2025-11-04T14:37:00,Manta,MED-MAN-04,7.66,1
1193,2025-11-04T14:05:00,Manta,MED-MAN-03,6.5,1
1194,2025-11-04T18:46:00,Manta,MED-MAN-02,8.8,1
1195,2025-11-04T18:28:00,Manta,MED-MAN-12,6.08,1
1196,2025-11-04T15:39:00,Manta,MED-MAN-07,6.03,1
1197,2025-11-04T15:24:00,Manta,MED-MAN-11,7.38,1
1198,2025-11-04T09:10:00,Manta,MED-MAN-03,6.75,1
1199,2025-11-04T18:03:00,Manta,MED-MAN-08,5.37,1
1200,2025-11-04T11:40:00,Manta,MED-MAN-01,12.93,0
1201,2025-11-04T16:48:00,Manta,MED-MAN-08,9.41,1
1202,2025-11-04T14:54:00,Manta,MED-MAN-08,3.78,1
1203,2025-11-04T10:13:00,Manta,MED-MAN-02,8.6,1
1204,2025-11-04T16:38:00,Manta,MED-MAN-09,5.6,1
1205,2025-11-04T11:39:00,Manta,MED-MAN-03,5.9,1
1206,2025-11-04T09:03:00,Manta,MED-MAN-11,6.27,1
1207,2025-11-04T16:53:00,Manta,MED-MAN-06,6.16,1
1208,2025-11-04T08:03:00,Manta,MED-MAN-05,10.2,1
1209,2025-11-04T16:42:00,Manta,MED-MAN-10,9.52,1
1210,2025-11-04T16:50:00,Manta,MED-MAN-06,2.89,1
1211,2025-11-04T07:05:00,Manta,MED-MAN-06,5.01,1
1212,2025-11-04T12:57:00,Manta,MED-MAN-09,10.61,1
1213,2025-11-04T08:18:00,Manta,MED-MAN-06,5.75,1
1214,2025-11-04T15:26:00,Manta,MED-MAN-12,6.64,1
1215,2025-11-04T10:39:00,Manta,MED-MAN-09,13.25,0
1216,2025-11-04T08:30:00,Manta,MED-MAN-12,6.17,1
1217,2025-11-04T11:27:00,Manta,MED-MAN-10,7.13,1
1218,2025-11-04T12:59:00,Manta,MED-MAN-11,11.44,1
1219,2025-11-04T14:31:00,Manta,MED-MAN-10,7.9,1
1220,2025-11-04T10:45:00,Manta,MED-MAN-08,11.52,1
1221,2025-11-04T17:50:00,Manta,MED-MAN-07,8.65,1
1222,2025-11-04T13:02:00,Manta,MED-MAN-09,8.47,1
1223,2025-11-04T17:13:00,Manta,MED-MAN-02,7.5,1
1224,2025-11-04T11:19:00,Manta,MED-MAN-11,8.8,1
1225,2025-11-04T12:21:00,Manta,MED-MAN-03,8.38,0
1226,2025-11-04T10:21:00,Manta,MED-MAN-08,13.95,1
1227,2025-11-04T07:41:00,Manta,MED-MAN-03,3.57,1
1228,2025-11-04T17:29:00,Manta,MED-MAN-07,7.95,1
1229,2025-11-04T18:03:00,Manta,MED-MAN-05,5.33,1
1230,2025-11-04T16:46:00,Manta,MED-MAN-10,5.67,1
1231,2025-11-04T17:21:00,Manta,MED-MAN-06,4.78,1
1232,2025-11-04T08:09:00,Manta,MED-MAN-11,6.43,0
1233,2025-11-04T15:53:00,Manta,MED-MAN-10,6.87,1
1234,2025-11-04T13:11:00,Manta,MED-MAN-12,4.02,1
1235,2025-11-04T12:45:00,Manta,MED-MAN-04,10.84,1
1236,2025-11-04T12:28:00,Manta,MED-MAN-03,11.62,1
1237,2025-11-04T08:23:00,Manta,MED-MAN-04,5.38,1
1238,2025-11-04T08:28:00,Manta,MED-MAN-03,3.81,1
1239,2025-11-04T10:21:00,Manta,MED-MAN-06,13.28,1
1240,2025-11-04T09:49:00,Manta,MED-MAN-09,5.38,1
1241,2025-11-04T17:08:00,Manta,MED-MAN-09,6.61,1
1242,2025-11-04T08:00:00,Manta,MED-MAN-01,6.89,1
1243,2025-11-04T17:54:00,Manta,MED-MAN-01,5.97,1
1244,2025-11-04T08:33:00,Manta,MED-MAN-12,6.14,1
1245,2025-11-04T11:01:00,Manta,MED-MAN-06,8.54,1
1246,2025-11-04T10:12:00,Manta,MED-MAN-11,12.48,1
1247,2025-11-04T08:17:00,Manta,MED-MAN-10,7.21,1
1248,2025-11-04T15:32:00,Manta,MED-MAN-09,7.47,1
1249,2025-11-04T12:35:00,Manta,MED-MAN-05,11.16,1
1250,2025-11-04T16:15:00,Manta,MED-MAN-09,7.12,1
1251,2025-11-04T14:03:00,Manta,MED-MAN-08,7.64,1
1252,2025-11-04T17:03:00,Manta,MED-MAN-03,6.89,1
1253,2025-11-04T18:38:00,Manta,MED-MAN-11,6.81,1
1254,2025-11-04T18:44:00,Manta,MED-MAN-04,5.17,1
1255,2025-11-04T18:48:00,Manta,MED-MAN-09,6.97,1
1256,2025-11-04T08:59:00,Manta,MED-MAN-12,6.56,1
1257,2025-11-04T14:06:00,Manta,MED-MAN-11,4.82,1
1258,2025-11-04T17:45:00,Manta,MED-MAN-03,6.67,1
1259,2025-11-04T16:16:00,Manta,MED-MAN-07,4.82,1
1260,2025-11-04T09:44:00,Manta,MED-MAN-06,7.67,1
1261,2025-11-05T14:31:00,Quito,MED-QUI-08,5.83,1
1262,2025-11-05T08:22:00,Quito,MED-QUI-06,3.63,1
1263,2025-11-05T16:36:00,Quito,MED-QUI-02,6.89,1
1264,2025-11-05T13:52:00,Quito,MED-QUI-02,6.34,1
1265,2025-11-05T11:34:00,Quito,MED-QUI-04,7.21,1
1266,2025-11-05T15:10:00,Quito,MED-QUI-07,6.99,0
1267,2025-11-05T08:21:00,Quito,MED-QUI-07,7.1,1
1268,2025-11-05T16:50:00,Quito,MED-QUI-12,8.73,1
1269,2025-11-05T10:11:00,Quito,MED-QUI-10,9.5,1
1270,2025-11-05T14:07:00,Quito,MED-QUI-08,5.1,1
1271,2025-11-05T09:19:00,Quito,MED-QUI-02,5.58,1
1272,2025-11-05T16:06:00,Quito,MED-QUI-06,5.7,1
1273,2025-11-05T14:41:00,Quito,MED-QUI-02,4.64,1
1274,2025-11-05T10:52:00,Quito,MED-QUI-01,13.79,1
1275,2025-11-05T09:42:00,Quito,MED-QUI-10,7.59,1
1276,2025-11-05T14:12:00,Quito,MED-QUI-06,7.99,1
1277,2025-11-05T11:36:00,Quito,MED-QUI-07,8.22,1
1278,2025-11-05T18:58:00,Quito,MED-QUI-09,6.14,1
1279,2025-11-05T13:54:00,Quito,MED-QUI-05,7.04,1
1280,2025-11-05T07:23:00,Quito,MED-QUI-09,9.7,1
1281,2025-11-05T12:07:00,Quito,MED-QUI-12,10.79,1
1282,2025-11-05T16:25:00,Quito,MED-QUI-12,4.2,1
1283,2025-11-05T13:25:00,Quito,MED-QUI-08,5.11,1
1284,2025-11-05T09:12:00,Quito,MED-QUI-06,7.78,1
1285,2025-11-05T13:09:00,Quito,MED-QUI-01,5.77,1
1286,2025-11-05T08:41:00,Quito,MED-QUI-12,9.46,1
1287,2025-11-05T14:42:00,Quito,MED-QUI-11,2.29,1
1288,2025-11-05T13:55:00,Quito,MED-QUI-12,8.27,1
1289,2025-11-05T16:59:00,Quito,MED-QUI-09,5.66,1
1290,2025-11-05T14:24:00,Quito,MED-QUI-03,6.93,1
1291,2025-11-05T13:38:00,Quito,MED-QUI-12,8.26,1
1292,2025-11-05T15:17:00,Quito,MED-QUI-09,6.58,1
1293,2025-11-05T16:23:00,Quito,MED-QUI-06,6.91,1
1294,2025-11-05T08:37:00,Quito,MED-QUI-12,6.59,1
1295,2025-11-05T08:09:00,Quito,MED-QUI-05,6.27,1
1296,2025-11-05T14:33:00,Quito,MED-QUI-10,4.68,1
1297,2025-11-05T08:15:00,Quito,MED-QUI-02,4.07,0
1298,2025-11-05T17:40:00,Quito,MED-QUI-10,6.93,1
1299,2025-11-05T11:39:00,Quito,MED-QUI-08,12.4,1
1300,2025-11-05T14:32:00,Quito,MED-QUI-06,8.13,1
1301,2025-11-05T11:18:00,Quito,MED-QUI-05,10.94,1
1302,2025-11-05T18:50:00,Quito,MED-QUI-01,8.51,1
1303,2025-11-05T17:30:00,Quito,MED-QUI-05,4.77,1
1304,2025-11-05T18:39:00,Quito,MED-QUI-08,5.58,1
1305,2025-11-05T08:08:00,Quito,MED-QUI-03,3.57,1
1306,2025-11-05T16:17:00,Quito,MED-QUI-05,6.4,1
1307,2025-11-05T07:47:00,Quito,MED-QUI-03,7.21,1
1308,2025-11-05T17:28:00,Quito,MED-QUI-03,7.1,1
1309,2025-11-05T11:50:00,Quito,MED-QUI-01,7.78,1
1310,2025-11-05T12:05:00,Quito,MED-QUI-08,11.93,1
1311,2025-11-05T13:49:00,Quito,MED-QUI-03,4.86,1
1312,2025-11-05T10:36:00,Quito,MED-QUI-02,11.8,1
1313,2025-11-05T07:10:00,Quito,MED-QUI-08,5.13,1
1314,2025-11-05T11:30:00,Quito,MED-QUI-07,7.1,1
1315,2025-11-05T17:45:00,Quito,MED-QUI-07,5.6,1
1316,2025-11-05T07:18:00,Quito,MED-QUI-08,7.25,1
1317,2025-11-05T13:43:00,Quito,MED-QUI-02,5.76,1
1318,2025-11-05T15:40:00,Quito,MED-QUI-07,8.19,1
1319,2025-11-05T16:58:00,Quito,MED-QUI-02,5.81,1
1320,2025-11-05T11:41:00,Quito,MED-QUI-04,7.6,1
1321,2025-11-05T18:43:00,Quito,MED-QUI-04,5.66,1
1322,2025-11-05T15:21:00,Quito,MED-QUI-01,4.42,1
1323,2025-11-05T17:00:00,Quito,MED-QUI-01,2.24,1
1324,2025-11-05T13:06:00,Quito,MED-QUI-12,4.25,1
1325,2025-11-05T11:16:00,Quito,MED-QUI-10,10.29,1
1326,2025-11-05T17:57:00,Quito,MED-QUI-10,6.81,1
1327,2025-11-05T17:07:00,Quito,MED-QUI-03,6.3,1
1328,2025-11-05T13:42:00,Quito,MED-QUI-11,5.77,1
1329,2025-11-05T16:51:00,Quito,MED-QUI-05,9.62,1
1330,2025-11-05T11:29:00,Quito,MED-QUI-05,9.42,1
1331,2025-11-05T13:44:00,Quito,MED-QUI-06,6.0,1
1332,2025-11-05T11:10:00,Quito,MED-QUI-07,9.15,1
1333,2025-11-05T12:03:00,Quito,MED-QUI-02,14.01,1
1334,2025-11-05T14:59:00,Quito,MED-QUI-02,6.96,1
1335,2025-11-05T09:34:00,Quito,MED-QUI-04,7.93,1
1336,2025-11-05T16:41:00,Quito,MED-QUI-01,7.77,1
1337,2025-11-05T08:04:00,Quito,MED-QUI-05,7.5,1
1338,2025-11-05T14:01:00,Quito,MED-QUI-01,7.18,1
1339,2025-11-05T17:24:00,Quito,MED-QUI-12,5.98,1
1340,2025-11-05T12:57:00,Quito,MED-QUI-08,10.51,1
1341,2025-11-05T14:27:00,Quito,MED-QUI-02,4.51,1
1342,2025-11-05T15:14:00,Quito,MED-QUI-12,7.87,1
1343,2025-11-05T14:07:00,Quito,MED-QUI-11,3.3,1
1344,2025-11-05T11:25:00,Quito,MED-QUI-06,15.48,1
1345,2025-11-05T15:54:00,Quito,MED-QUI-02,8.24,0
1346,2025-11-05T14:48:00,Quito,MED-QUI-01,6.72,1
1347,2025-11-05T13:42:00,Quito,MED-QUI-12,4.34,1
1348,2025-11-05T13:57:00,Quito,MED-QUI-11,8.3,1
1349,2025-11-05T14:47:00,Quito,MED-QUI-01,7.92,1
1350,2025-11-05T10:01:00,Quito,MED-QUI-02,7.49,1
1351,2025-11-05T15:41:00,Quito,MED-QUI-08,5.84,1
1352,2025-11-05T07:02:00,Quito,MED-QUI-06,8.23,1
1353,2025-11-05T18:02:00,Quito,MED-QUI-09,5.64,1
1354,2025-11-05T14:43:00,Quito,MED-QUI-09,7.08,1
1355,2025-11-05T09:47:00,Quito,MED-QUI-03,3.5,1
1356,2025-11-05T14:41:00,Quito,MED-QUI-10,4.87,1
1357,2025-11-05T07:15:00,Quito,MED-QUI-01,6.26,1
1358,2025-11-05T11:52:00,Quito,MED-QUI-10,10.34,1
1359,2025-11-05T08:52:00,Quito,MED-QUI-02,4.91,1
1360,2025-11-05T14:38:00,Quito,MED-QUI-07,6.82,1
1361,2025-11-05T12:51:00,Quito,MED-QUI-02,11.17,1
1362,2025-11-05T17:36:00,Quito,MED-QUI-06,4.39,1
1363,2025-11-05T10:48:00,Quito,MED-QUI-05,11.74,1
1364,2025-11-05T09:48:00,Quito,MED-QUI-08,4.51,1
1365,2025-11-05T10:59:00,Quito,MED-QUI-11,10.75,1
1366,2025-11-05T16:24:00,Quito,MED-QUI-01,6.1,1
1367,2025-11-05T14:05:00,Quito,MED-QUI-11,7.44,1
1368,2025-11-05T16:56:00,Quito,MED-QUI-12,6.54,1
1369,2025-11-05T14:44:00,Quito,MED-QUI-08,7.08,1
1370,2025-11-05T13:15:00,Quito,MED-QUI-10,7.1,1
1371,2025-11-05T18:02:00,Quito,MED-QUI-02,4.54,1
1372,2025-11-05T17:52:00,Quito,MED-QUI-06,5.14,1
1373,2025-11-05T13:00:00,Quito,MED-QUI-02,5.58,0
1374,2025-11-05T16:23:00,Quito,MED-QUI-09,6.15,1
1375,2025-11-05T15:14:00,Quito,MED-QUI-01,4.45,1
1376,2025-11-05T10:07:00,Quito,MED-QUI-08,11.85,0
1377,2025-11-05T14:11:00,Quito,MED-QUI-01,4.32,1
1378,2025-11-05T07:41:00,Quito,MED-QUI-10,5.82,1
1379,2025-11-05T14:02:00,Quito,MED-QUI-01,7.28,1
1380,2025-11-05T15:11:00,Quito,MED-QUI-02,6.7,1
1381,2025-11-05T10:46:00,Quito,MED-QUI-12,8.33,1
1382,2025-11-05T17:57:00,Quito,MED-QUI-02,7.17,1
1383,2025-11-05T12:14:00,Quito,MED-QUI-07,14.39,1
1384,2025-11-05T10:04:00,Quito,MED-QUI-03,9.22,1
1385,2025-11-05T10:59:00,Quito,MED-QUI-08,8.98,1
1386,2025-11-05T18:12:00,Quito,MED-QUI-03,3.74,1
1387,2025-11-05T07:44:00,Quito,MED-QUI-05,3.49,1
1388,2025-11-05T09:07:00,Quito,MED-QUI-06,7.49,1
1389,2025-11-05T10:56:00,Quito,MED-QUI-10,8.84,1
1390,2025-11-05T09:36:00,Quito,MED-QUI-04,7.34,0
1391,2025-11-05T08:26:00,Quito,MED-QUI-10,7.58,0
1392,2025-11-05T14:53:00,Quito,MED-QUI-01,5.14,1
1393,2025-11-05T18:27:00,Quito,MED-QUI-10,6.4,1
1394,2025-11-05T10:57:00,Quito,MED-QUI-01,13.72,1
1395,2025-11-05T13:02:00,Quito,MED-QUI-08,4.9,1
1396,2025-11-05T18:49:00,Quito,MED-QUI-12,4.92,1
1397,2025-11-05T08:28:00,Quito,MED-QUI-02,6.46,1
1398,2025-11-05T15:48:00,Quito,MED-QUI-03,8.93,1
1399,2025-11-05T12:18:00,Quito,MED-QUI-11,11.2,1
1400,2025-11-05T11:10:00,Quito,MED-QUI-01,14.9,1
1401,2025-11-05T14:29:00,Quito,MED-QUI-12,3.66,1
1402,2025-11-05T13:11:00,Quito,MED-QUI-11,6.86,1
1403,2025-11-05T07:55:00,Quito,MED-QUI-07,5.1,1
1404,2025-11-05T18:21:00,Quito,MED-QUI-12,5.27,1
1405,2025-11-05T16:34:00,Quito,MED-QUI-04,6.26,1
1406,2025-11-05T17:05:00,Quito,MED-QUI-09,5.51,1
1407,2025-11-05T17:23:00,Quito,MED-QUI-02,5.57,1
1408,2025-11-05T13:23:00,Quito,MED-QUI-11,6.08,1
1409,2025-11-05T15:45:00,Quito,MED-QUI-12,6.59,1
1410,2025-11-05T10:08:00,Quito,MED-QUI-08,11.43,1
1411,2025-11-05T18:48:00,Quito,MED-QUI-12,3.18,1
1412,2025-11-05T10:20:00,Quito,MED-QUI-05,7.72,1
1413,2025-11-05T07:04:00,Quito,MED-QUI-08,7.45,1
1414,2025-11-05T14:32:00,Quito,MED-QUI-11,5.74,1
1415,2025-11-05T15:57:00,Quito,MED-QUI-10,6.37,1
1416,2025-11-05T12:51:00,Quito,MED-QUI-02,6.71,0
1417,2025-11-05T10:57:00,Quito,MED-QUI-03,10.41,1
1418,2025-11-05T11:04:00,Quito,MED-QUI-08,12.45,1
1419,2025-11-05T09:55:00,Quito,MED-QUI-07,7.55,1
1420,2025-11-05T17:34:00,Quito,MED-QUI-08,10.05,1
1421,2025-11-05T12:26:00,Quito,MED-QUI-02,9.47,1
1422,2025-11-05T07:55:00,Quito,MED-QUI-06,7.41,1
1423,2025-11-05T13:37:00,Quito,MED-QUI-11,3.8,1
1424,2025-11-05T12:31:00,Quito,MED-QUI-08,6.86,1
1425,2025-11-05T14:19:00,Quito,MED-QUI-05,3.58,1
1426,2025-11-05T10:30:00,Quito,MED-QUI-03,8.04,1
1427,2025-11-05T12:18:00,Quito,MED-QUI-12,10.23,1
1428,2025-11-05T15:18:00,Quito,MED-QUI-03,6.75,1
1429,2025-11-05T18:44:00,Quito,MED-QUI-02,8.7,1
1430,2025-11-05T07:20:00,Quito,MED-QUI-08,5.0,1
1431,2025-11-05T11:23:00,Quito,MED-QUI-06,13.63,1
1432,2025-11-05T12:09:00,Quito,MED-QUI-05,10.98,1
1433,2025-11-05T08:58:00,Quito,MED-QUI-08,9.93,1
1434,2025-11-05T12:09:00,Quito,MED-QUI-06,14.32,0
1435,2025-11-05T17:45:00,Quito,MED-QUI-05,6.57,1
1436,2025-11-05T16:42:00,Quito,MED-QUI-08,7.67,1
1437,2025-11-05T12:44:00,Quito,MED-QUI-11,13.78,1
1438,2025-11-05T15:07:00,Quito,MED-QUI-07,7.61,1
1439,2025-11-05T16:53:00,Quito,MED-QUI-10,6.76,1
1440,2025-11-05T17:12:00,Quito,MED-QUI-04,7.89,1
1441,2025-11-05T11:12:00,Guayaquil,MED-GUA-11,12.7,1
1442,2025-11-05T08:32:00,Guayaquil,MED-GUA-09,5.13,1
1443,2025-11-05T07:58:00,Guayaquil,MED-GUA-07,7.57,1
1444,2025-11-05T09:45:00,Guayaquil,MED-GUA-05,7.37,1
1445,2025-11-05T12:22:00,Guayaquil,MED-GUA-04,8.58,1
1446,2025-11-05T18:56:00,Guayaquil,MED-GUA-07,8.02,1
1447,2025-11-05T14:18:00,Guayaquil,MED-GUA-12,7.75,1
1448,2025-11-05T13:08:00,Guayaquil,MED-GUA-10,8.57,1
1449,2025-11-05T08:09:00,Guayaquil,MED-GUA-06,6.95,1
1450,2025-11-05T08:59:00,Guayaquil,MED-GUA-07,8.14,0
1451,2025-11-05T08:00:00,Guayaquil,MED-GUA-09,3.7,1
1452,2025-11-05T14:45:00,Guayaquil,MED-GUA-03,8.29,1
1453,2025-11-05T10:11:00,Guayaquil,MED-GUA-05,9.68,1
1454,2025-11-05T16:19:00,Guayaquil,MED-GUA-01,4.04,1
1455,2025-11-05T09:16:00,Guayaquil,MED-GUA-11,6.59,1
1456,2025-11-05T17:30:00,Guayaquil,MED-GUA-03,8.08,1
1457,2025-11-05T14:58:00,Guayaquil,MED-GUA-04,8.06,1
1458,2025-11-05T07:07:00,Guayaquil,MED-GUA-10,6.66,0
1459,2025-11-05T18:23:00,Guayaquil,MED-GUA-10,4.76,1
1460,2025-11-05T13:55:00,Guayaquil,MED-GUA-02,6.39,0
1461,2025-11-05T12:32:00,Guayaquil,MED-GUA-10,12.74,1
1462,2025-11-05T07:09:00,Guayaquil,MED-GUA-12,6.22,1
1463,2025-11-05T09:22:00,Guayaquil,MED-GUA-06,7.12,1
1464,2025-11-05T07:18:00,Guayaquil,MED-GUA-11,7.52,1
1465,2025-11-05T08:32:00,Guayaquil,MED-GUA-10,7.23,1
1466,2025-11-05T09:34:00,Guayaquil,MED-GUA-06,8.48,1
1467,2025-11-05T17:51:00,Guayaquil,MED-GUA-02,5.78,1
1468,2025-11-05T15:37:00,Guayaquil,MED-GUA-03,8.66,1
1469,2025-11-05T07:08:00,Guayaquil,MED-GUA-06,5.06,1
1470,2025-11-05T09:06:00,Guayaquil,MED-GUA-09,6.33,1
1471,2025-11-05T10:53:00,Guayaquil,MED-GUA-09,15.66,1
1472,2025-11-05T15:45:00,Guayaquil,MED-GUA-08,4.11,1
1473,2025-11-05T08:07:00,Guayaquil,MED-GUA-01,5.7,1
1474,2025-11-05T14:22:00,Guayaquil,MED-GUA-10,5.96,1
1475,2025-11-05T15:48:00,Guayaquil,MED-GUA-03,7.82,0
1476,2025-11-05T18:19:00,Guayaquil,MED-GUA-12,9.21,1
1477,2025-11-05T09:44:00,Guayaquil,MED-GUA-03,6.99,1
1478,2025-11-05T10:08:00,Guayaquil,MED-GUA-02,11.82,1
1479,2025-11-05T08:01:00,Guayaquil,MED-GUA-02,6.89,1
1480,2025-11-05T07:50:00,Guayaquil,MED-GUA-10,4.01,1
1481,2025-11-05T07:30:00,Guayaquil,MED-GUA-11,7.34,1
1482,2025-11-05T07:48:00,Guayaquil,MED-GUA-02,7.28,1
1483,2025-11-05T16:13:00,Guayaquil,MED-GUA-01,5.65,1
1484,2025-11-05T08:09:00,Guayaquil,MED-GUA-05,5.98,1
1485,2025-11-05T16:22:00,Guayaquil,MED-GUA-10,4.73,1
1486,2025-11-05T10:32:00,Guayaquil,MED-GUA-01,12.03,1
1487,2025-11-05T15:13:00,Guayaquil,MED-GUA-05,6.21,1
1488,2025-11-05T09:57:00,Guayaquil,MED-GUA-04,6.5,1
1489,2025-11-05T15:54:00,Guayaquil,MED-GUA-06,6.36,1
1490,2025-11-05T18:37:00,Guayaquil,MED-GUA-06,7.39,1
1491,2025-11-05T13:27:00,Guayaquil,MED-GUA-04,8.56,1
1492,2025-11-05T13:07:00,Guayaquil,MED-GUA-09,6.59,1
1493,2025-11-05T09:31:00,Guayaquil,MED-GUA-12,5.2,1
1494,2025-11-05T11:35:00,Guayaquil,MED-GUA-07,9.58,1
1495,2025-11-05T11:29:00,Guayaquil,MED-GUA-08,8.43,0
1496,2025-11-05T10:35:00,Guayaquil,MED-GUA-02,10.06,1
1497,2025-11-05T14:43:00,Guayaquil,MED-GUA-11,6.34,1
1498,2025-11-05T08:25:00,Guayaquil,MED-GUA-11,6.68,1
1499,2025-11-05T17:05:00,Guayaquil,MED-GUA-02,7.6,1
1500,2025-11-05T18:59:00,Guayaquil,MED-GUA-03,7.52,1
1501,2025-11-05T08:23:00,Guayaquil,MED-GUA-07,7.85,1
1502,2025-11-05T08:14:00,Guayaquil,MED-GUA-12,6.29,1
1503,2025-11-05T14:17:00,Guayaquil,MED-GUA-11,6.74,1
1504,2025-11-05T13:22:00,Guayaquil,MED-GUA-10,3.95,1
1505,2025-11-05T13:31:00,Guayaquil,MED-GUA-02,5.66,1
1506,2025-11-05T11:31:00,Guayaquil,MED-GUA-02,7.63,1
1507,2025-11-05T18:03:00,Guayaquil,MED-GUA-08,6.54,1
1508,2025-11-05T17:01:00,Guayaquil,MED-GUA-03,7.95,1
1509,2025-11-05T11:39:00,Guayaquil,MED-GUA-09,7.83,1
1510,2025-11-05T14:50:00,Guayaquil,MED-GUA-05,4.73,1
1511,2025-11-05T17:31:00,Guayaquil,MED-GUA-09,5.33,1
1512,2025-11-05T15:01:00,Guayaquil,MED-GUA-01,6.57,1
1513,2025-11-05T13:56:00,Guayaquil,MED-GUA-07,7.77,1
1514,2025-11-05T14:29:00,Guayaquil,MED-GUA-03,5.75,1
1515,2025-11-05T15:42:00,Guayaquil,MED-GUA-08,7.31,1
1516,2025-11-05T13:08:00,Guayaquil,MED-GUA-07,5.52,1
1517,2025-11-05T14:48:00,Guayaquil,MED-GUA-11,8.24,1
1518,2025-11-05T15:36:00,Guayaquil,MED-GUA-09,7.93,1
1519,2025-11-05T09:32:00,Guayaquil,MED-GUA-07,7.6,1
1520,2025-11-05T16:43:00,Guayaquil,MED-GUA-05,6.9,1
1521,2025-11-05T12:03:00,Guayaquil,MED-GUA-06,11.06,1
1522,2025-11-05T18:37:00,Guayaquil,MED-GUA-02,9.62,1
1523,2025-11-05T13:22:00,Guayaquil,MED-GUA-07,7.03,0
1524,2025-11-05T12:03:00,Guayaquil,MED-GUA-10,8.62,1
1525,2025-11-05T08:58:00,Guayaquil,MED-GUA-03,5.35,1
1526,2025-11-05T07:34:00,Guayaquil,MED-GUA-08,3.7,1
1527,2025-11-05T17:55:00,Guayaquil,MED-GUA-01,4.91,1
1528,2025-11-05T18:30:00,Guayaquil,MED-GUA-06,7.34,1
1529,2025-11-05T13:36:00,Guayaquil,MED-GUA-02,4.99,1
1530,2025-11-05T18:43:00,Guayaquil,MED-GUA-08,7.74,1
1531,2025-11-05T15:51:00,Guayaquil,MED-GUA-06,6.63,1
1532,2025-11-05T13:12:00,Guayaquil,MED-GUA-02,5.14,1
1533,2025-11-05T15:13:00,Guayaquil,MED-GUA-07,6.39,0
1534,2025-11-05T10:39:00,Guayaquil,MED-GUA-02,10.92,1
1535,2025-11-05T16:21:00,Guayaquil,MED-GUA-10,5.84,1
1536,2025-11-05T15:30:00,Guayaquil,MED-GUA-05,5.26,1
1537,2025-11-05T15:51:00,Guayaquil,MED-GUA-11,7.11,1
1538,2025-11-05T15:20:00,Guayaquil,MED-GUA-08,6.97,1
1539,2025-11-05T17:48:00,Guayaquil,MED-GUA-01,7.95,1
1540,2025-11-05T17:45:00,Guayaquil,MED-GUA-11,5.54,1
1541,2025-11-05T18:29:00,Guayaquil,MED-GUA-11,6.4,1
1542,2025-11-05T15:51:00,Guayaquil,MED-GUA-10,4.57,1
1543,2025-11-05T18:40:00,Guayaquil,MED-GUA-04,4.81,1
1544,2025-11-05T12:29:00,Guayaquil,MED-GUA-05,11.93,1
1545,2025-11-05T13:26:00,Guayaquil,MED-GUA-04,5.32,1
1546,2025-11-05T13:17:00,Guayaquil,MED-GUA-11,9.07,1
1547,2025-11-05T09:16:00,Guayaquil,MED-GUA-03,6.07,1
1548,2025-11-05T10:01:00,Guayaquil,MED-GUA-09,9.59,1
1549,2025-11-05T13:27:00,Guayaquil,MED-GUA-01,9.31,1
1550,2025-11-05T10:10:00,Guayaquil,MED-GUA-05,10.93,1
1551,2025-11-05T17:35:00,Guayaquil,MED-GUA-08,7.82,0
1552,2025-11-05T07:03:00,Guayaquil,MED-GUA-02,9.12,1
1553,2025-11-05T12:38:00,Guayaquil,MED-GUA-06,11.03,1
1554,2025-11-05T17:42:00,Guayaquil,MED-GUA-03,7.64,1
1555,2025-11-05T10:07:00,Guayaquil,MED-GUA-11,7.38,1
1556,2025-11-05T16:49:00,Guayaquil,MED-GUA-05,5.74,1
1557,2025-11-05T14:56:00,Guayaquil,MED-GUA-06,8.21,1
1558,2025-11-05T12:53:00,Guayaquil,MED-GUA-04,9.87,1
1559,2025-11-05T13:13:00,Guayaquil,MED-GUA-03,5.75,1
1560,2025-11-05T10:17:00,Guayaquil,MED-GUA-08,10.0,1
1561,2025-11-05T15:23:00,Guayaquil,MED-GUA-08,6.27,1
1562,2025-11-05T17:15:00,Guayaquil,MED-GUA-03,5.8,0
1563,2025-11-05T12:30:00,Guayaquil,MED-GUA-10,6.28,1
1564,2025-11-05T07:53:00,Guayaquil,MED-GUA-11,6.32,1
1565,2025-11-05T10:16:00,Guayaquil,MED-GUA-06,6.19,1
